"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"11055","sp|P53076|VID30_YEAST","C3-C2",0.0060874455618484,0.26018885896219,0.0233962575727849,8,0.981907237130444,0.998737561947952,NA,0,0
"11056","sp|P53078|SDT1_YEAST","C3-C2",0.196144187619064,0.194324061837567,1.00936644574164,8,0.342349712939785,0.864278825413423,NA,0,0
"11057","sp|P53079|COG1_YEAST","C3-C2",-0.0551882594696959,0.235716503352828,-0.234129807139928,8,0.820764765150056,0.988419734920613,NA,0,0.0416666666666667
"11058","sp|P53081|GTPC1_YEAST","C3-C2",-0.0837147367035153,0.0445628099604513,-1.87857850027435,8,0.0971176185000253,0.760519755289355,NA,0,0
"11059","sp|P53082|FRA2_YEAST","C3-C2",-0.140007082339588,0.150892164903761,-0.927861843780188,8,0.380621662979567,0.886737551496371,NA,0,0
"11060","sp|P53090|ARO8_YEAST","C3-C2",-0.00714858334180708,0.0261001236007006,-0.273890785008205,8,0.791107418209612,0.985985563242216,NA,0.0053763440860215,0.00537634408602151
"11061","sp|P53091|MCM6_YEAST","C3-C2",-0.22256071254191,0.0620132481156374,-3.58892203367409,8,0.00709559878630461,0.513025568032116,NA,0,0
"11062","sp|P53094|MDS3_YEAST","C3-C2",0.0877164161111897,0.146042264537474,0.600623500251752,8,0.564714573876202,0.946360811093249,NA,0,0
"11063","sp|P53095|DSD1_YEAST","C3-C2",0.0159927749037827,0.130618741775582,0.122438592550984,8,0.905571581800119,0.994274181102962,NA,0,0
"11064","sp|P53100|YGT5_YEAST","C3-C2",-0.00135213682112224,0.0967368421904963,-0.0139774752876426,8,0.98919024396132,0.998737561947952,NA,0,0
"11065","sp|P53107|YRB30_YEAST","C3-C2",-0.000496997447517772,0.186272261171847,-0.0026681237688915,8,0.997936481055897,0.999533791671489,NA,0,0
"11066","sp|P53110|YGP9_YEAST","C3-C2",-0.00771188658310484,0.180253459944839,-0.0427835703429206,8,0.966922622446782,0.998044193282944,NA,0,0
"11067","sp|P53111|ARI1_YEAST","C3-C2",-0.00490640738719012,0.049921983653911,-0.0982814990126246,8,0.924126671130364,0.996901424699354,NA,0,0
"11068","sp|P53112|PEX14_YEAST","C3-C2",-0.120757072082361,0.139315357982674,-0.866789375062146,8,0.411299791917986,0.894974082297738,NA,0.0333333333333333,0.0333333333333333
"11069","sp|P53114|MED5_YEAST","C3-C2",0.0392509748709647,0.0820245448370369,0.478527189013324,8,0.64507946321926,0.952705049522474,NA,0,0
"11070","sp|P53115|INO80_YEAST","C3-C2",-0.150935931674987,0.0959730003431355,-1.57269160217291,8,0.154434949231248,0.800236008084946,NA,0.0083333333333333,0.00833333333333333
"11071","sp|P53119|HUL5_YEAST","C3-C2",-0.257640500568399,0.293672510465892,-0.87730547254719,8,0.405894863780325,0.893830780623402,NA,0,0
"11072","sp|P53120|YGO0_YEAST","C3-C2",0.545224705295133,0.400229344577109,1.36228068401938,8,0.210223602929069,0.839507712488513,NA,0.0416666666666666,0.0416666666666667
"11073","sp|P53121|FLC3_YEAST","C3-C2",0.0168779169766111,0.0495106960719296,0.3408943585057,8,0.741962966071931,0.97648778186945,NA,0,0
"11074","sp|P53125|ITC1_YEAST","C3-C2",0.0366218980895426,0.0998133297607082,0.366903881248523,8,0.723205890031673,0.972753042719081,NA,0,0
"11075","sp|P53128|MTHR2_YEAST","C3-C2",-0.133376150402492,0.087458025288236,-1.52503043560523,8,0.165760799659874,0.81614352788721,NA,0,0
"11076","sp|P53131|PRP43_YEAST","C3-C2",-0.0575644215125912,0.0311564106188452,-1.84759477645903,8,0.101851876861358,0.760519755289355,NA,0,0
"11077","sp|P53136|NSA1_YEAST","C3-C2",-0.0342705640423659,0.0549826384188663,-0.62329791781339,8,0.55044125286961,0.941278994686541,NA,0,0
"11078","sp|P53140|RMD9_YEAST","C3-C2",-0.0193277202373352,0.102294998298918,-0.188941009421177,8,0.854844340573321,0.99257268479516,NA,0,0
"11079","sp|P53141|MLC1_YEAST","C3-C2",-0.163076996189976,0.0843226727109917,-1.93396379582165,8,0.0891734546213621,0.760519755289355,NA,0,0
"11080","sp|P53144|YGK1_YEAST","C3-C2",0.00255635631810473,0.077083780068705,0.0331633492263385,8,0.974356818517425,0.998737561947952,NA,0,0
"11081","sp|P53145|LSG1_YEAST","C3-C2",-0.0277450005076491,0.0295703266262128,-0.93827169575646,8,0.375563867733715,0.886073131434103,NA,0,0
"11082","sp|P53152|MMS2_YEAST","C3-C2",0.0843867206434687,0.0816385948412115,1.03366209092161,8,0.331527234654974,0.864278825413423,NA,0,0
"11083","sp|P53154|GUP1_YEAST","C3-C2",-0.549729895327487,0.250538586505413,-2.19419253135928,8,0.0595305663433026,0.760519755289355,NA,0,0
"11084","sp|P53155|YGI2_YEAST","C3-C2",-0.062167272800874,0.0969787372395108,-0.64104023799916,8,0.539422231904785,0.93641200624095,NA,0,0
"11085","sp|P53157|MPC1_YEAST","C3-C2",-0.109313477574139,0.181431915895967,-0.60250412411904,8,0.563522666636713,0.946360811093249,NA,0,0
"11086","sp|P53163|MNP1_YEAST","C3-C2",0.0364671905961463,0.125231839986651,0.29119743509345,8,0.778307554283057,0.982333785928971,NA,0,0
"11087","sp|P53164|NPY1_YEAST","C3-C2",-0.04528057453586,0.0780947413758382,-0.57981592278977,8,0.577998298501419,0.946360811093249,NA,0,0
"11088","sp|P53165|SGF73_YEAST","C3-C2",-0.0567833563580949,0.112717205938699,-0.503768310128058,8,0.628001153739586,0.951104051000422,NA,0,0
"11089","sp|P53166|MRH4_YEAST","C3-C2",0.233879776093405,0.0945939594280423,2.47245994889682,8,0.0385622732798339,0.716328379743291,NA,0,0
"11090","sp|P53168|DUO1_YEAST","C3-C2",0.151504522142507,0.317961942297111,0.476486339993917,8,0.646470349223034,0.953257563144603,NA,0,0
"11091","sp|P53169|YBP2_YEAST","C3-C2",-0.111159276164183,0.196755040886079,-0.564962786536907,8,0.587587389339306,0.947643146353521,NA,0,0
"11092","sp|P53172|SDS23_YEAST","C3-C2",0.0752854566527894,0.210439019556656,0.357754264448664,8,0.72978237522646,0.97473061520429,NA,0,0
"11093","sp|P53177|TYW3_YEAST","C3-C2",0.0191640276452733,0.0414360509974035,0.462496477921463,8,0.656044387450509,0.958397635704975,NA,0,0
"11094","sp|P53178|ALG13_YEAST","C3-C2",0.0267883553271074,0.0840840976630846,0.318590031547288,8,0.758196043347657,0.98155109748185,NA,0,0
"11095","sp|P53183|YGD9_YEAST","C3-C2",-0.013110110483313,0.0544577437319837,-0.240739141669825,8,0.81581212962805,0.988419734920613,NA,0,0
"11096","sp|P53184|PNC1_YEAST","C3-C2",0.0992938924552114,0.106779019018739,0.929900774212826,8,0.379627090048119,0.886737551496371,NA,0,0
"11097","sp|P53189|SCW11_YEAST","C3-C2",-0.178341635763328,0.362804661272329,-0.491563793965317,8,0.636229934847156,0.952705049522474,NA,0,0
"11098","sp|P53191|PIB2_YEAST","C3-C2",0.122127277241872,0.225393873268928,0.54183938307922,8,0.602689247704178,0.947643146353521,NA,0,0
"11099","sp|P53192|GET1_YEAST","C3-C2",0.0478544499167661,0.160508842486564,0.298142140803065,8,0.773191224614892,0.982308096498943,NA,0,0
"11100","sp|P53193|JAC1_YEAST","C3-C2",0.309989860804262,0.382141051116005,0.811192254532632,8,0.440719621041799,0.906994662545153,NA,0.111111111111111,0.111111111111111
"11101","sp|P53195|COG7_YEAST","C3-C2",0.0598942448158499,0.123201270565956,0.486149570866523,8,0.639897797297246,0.952705049522474,NA,0,0.0277777777777778
"11102","sp|P53199|ERG26_YEAST","C3-C2",-0.0294371314968463,0.0550347972693719,-0.534882164692351,8,0.607273697302884,0.947794564448456,NA,0,0
"11103","sp|P53200|AML1_YEAST","C3-C2",-0.272027833391281,0.304824084287658,-0.892409253117193,8,0.398221129969927,0.89333492837306,NA,0,0
"11104","sp|P53201|SWC4_YEAST","C3-C2",0.20967672040161,0.0483077663252185,4.34043501390689,8,0.00247693651014291,0.441040400953094,NA,0,0
"11105","sp|P53206|CYSK_YEAST","C3-C2",-0.0289867881933989,0.0606575286650563,-0.477876181759077,8,0.645522978715096,0.952705049522474,NA,0,0
"11106","sp|P53207|SNU71_YEAST","C3-C2",0.0439771343088881,0.13366914850538,0.328999883672619,8,0.75060327882761,0.978473222822122,NA,0,0
"11107","sp|P53210|YG1B_YEAST","C3-C2",-0.202745925999995,0.102092610872177,-1.98590205763116,8,0.0822934718324886,0.760519755289355,NA,0,0
"11108","sp|P53215|THG1_YEAST","C3-C2",0.134626400918682,0.25430255484952,0.529394606351262,8,0.610902822134154,0.948795711954892,NA,0,0
"11109","sp|P53217|YG1I_YEAST","C3-C2",-0.158272386824921,0.580918059165638,-0.272452171743886,8,0.792174510470883,0.985985563242216,NA,0,0
"11110","sp|P53218|POP6_YEAST","C3-C2",0.0195294852844477,0.774027229292361,0.0252310055064886,8,0.980488718646371,0.998737561947952,NA,0,0.0833333333333333
"11111","sp|P53220|TIM21_YEAST","C3-C2",-0.0573343602936281,0.156559163673719,-0.366215294897189,8,0.723699984209901,0.972753042719081,NA,0,0
"11112","sp|P53221|RL26B_YEAST","C3-C2",-0.062558596977868,0.34616277147761,-0.180720175976273,8,0.861081542984159,0.992576446666982,NA,0,0
"11113","sp|P53235|EIF2A_YEAST","C3-C2",0.0211359632535491,0.0723995932498872,0.291934834227567,8,0.777763743392149,0.982333785928971,NA,0,0
"11114","sp|P53236|RSC1_YEAST","C3-C2",-0.249739247622308,0.414329507320873,-0.602755157934963,8,0.563363675530458,0.946360811093249,NA,0,0
"11115","sp|P53238|PEF1_YEAST","C3-C2",0.210362088204334,0.281075260469477,0.74841908125592,8,0.475632310707882,0.919507649180333,NA,0,0
"11116","sp|P53244|ART5_YEAST","C3-C2",0.0907405540797903,0.211485731587735,0.42906229842814,8,0.679198349862068,0.960902650912539,NA,0,0
"11117","sp|P53246|ENV11_YEAST","C3-C2",-0.49081248181762,0.305176064539976,-1.60829284746651,8,0.146437715163008,0.799216016323799,NA,0,0.0555555555555556
"11118","sp|P53250|TWF1_YEAST","C3-C2",-0.0574554152134716,0.0839221210842406,-0.684627777172102,8,0.512921098510368,0.931381022909948,NA,0,0
"11119","sp|P53251|SLX9_YEAST","C3-C2",-0.011488376313918,0.091957895273914,-0.124930831438646,8,0.903660589022592,0.994274181102962,NA,0,0
"11120","sp|P53252|PIL1_YEAST","C3-C2",0.0503231411082202,0.123371848116554,0.407898089203284,8,0.694046702257908,0.966032378505074,NA,0,0
"11121","sp|P53253|NNF2_YEAST","C3-C2",0.0229460277660832,0.14088266959458,0.162873317435815,8,0.874657232403387,0.992576446666982,NA,0,0
"11122","sp|P53254|UTP22_YEAST","C3-C2",0.0799946554596834,0.0548187966635341,1.45925595468053,8,0.182614356582901,0.827185904166094,NA,0,0
"11123","sp|P53255|DRN1_YEAST","C3-C2",-0.0586704579468483,0.212675865120356,-0.275867964207627,8,0.789641609234323,0.985369574931916,NA,0,0
"11124","sp|P53256|RRP46_YEAST","C3-C2",-0.315459236017361,0.135530606297917,-2.32758669524383,8,0.048343473083559,0.731376654226363,NA,0,0
"11125","sp|P53258|GYP2_YEAST","C3-C2",0.0368745515009946,0.0634462977615121,0.581193116099573,8,0.577113667435947,0.946360811093249,NA,0.0625,0.0625
"11126","sp|P53261|PESC_YEAST","C3-C2",-0.056700283073378,0.0635990607141688,-0.891527051448199,8,0.398666457629787,0.89333492837306,NA,0.0123456790123457,0.0123456790123457
"11127","sp|P53265|YG2W_YEAST","C3-C2",-0.0454574686448363,0.136781749245983,-0.33233577502425,8,0.748176195808174,0.977657718265117,NA,0,0
"11128","sp|P53266|SHY1_YEAST","C3-C2",-0.0113442367155727,0.128765577031955,-0.088099917517222,8,0.931962696505349,0.997674837465795,NA,0,0
"11129","sp|P53267|DAM1_YEAST","C3-C2",0.0397885705988775,0.175380937253881,0.226869414782974,8,0.826215134081461,0.988419734920613,NA,0,0
"11130","sp|P53270|YG32_YEAST","C3-C2",-0.0687354421418149,0.101550588294344,-0.676859123086369,8,0.517584456337012,0.934030248594041,NA,0,0
"11131","sp|P53271|COG2_YEAST","C3-C2",-0.0993062500186651,0.191375792279991,-0.518907061523099,8,0.617870487017327,0.950065161295745,NA,0,0
"11132","sp|P53273|YG35_YEAST","C3-C2",0.0092792743218091,0.0764423991145067,0.121389103812784,8,0.906376502894622,0.994274181102962,NA,0.0208333333333334,0
"11133","sp|P53276|UTP8_YEAST","C3-C2",-0.0292627273398681,0.0954063524900183,-0.30671676021709,8,0.766890366619055,0.98155109748185,NA,0,0
"11134","sp|P53278|YG3A_YEAST","C3-C2",-0.0087879297034886,0.123208420209557,-0.0713257234249231,8,0.944889389044295,0.998044193282944,NA,0.0151515151515151,0.0151515151515152
"11135","sp|P53280|CF130_YEAST","C3-C2",-1.29988903016982,0.845037956684546,-1.53826111583183,8,0.16254395765769,0.811915115230741,NA,0,0
"11136","sp|P53281|LSB1_YEAST","C3-C2",-0.159691749930111,0.0431684417526871,-3.69927065806519,8,0.00604895079232781,0.494869568875035,NA,0.0277777777777778,0.0277777777777778
"11137","sp|P53285|VPS62_YEAST","C3-C2",-0.120395735060203,0.343195816730545,-0.350807699834903,8,0.734791343136739,0.97473061520429,NA,0,0
"11138","sp|P53290|GTR2_YEAST","C3-C2",0.48687203723512,0.144279487888767,3.37450627500479,8,0.00972044540095007,0.535845141606068,NA,0,0
"11139","sp|P53292|RT35_YEAST","C3-C2",-0.238141921062583,0.0689250242923419,-3.45508650171113,8,0.00862994752524848,0.535845141606068,NA,0,0.0238095238095238
"11140","sp|P53294|PUS6_YEAST","C3-C2",-0.155261552332124,1.83022059848117,-0.0848321521793435,8,0.934479377441801,0.998044193282944,NA,0.166666666666667,0.166666666666667
"11141","sp|P53295|RBG2_YEAST","C3-C2",-0.122330386464881,0.0997955657730745,-1.22580983951781,8,0.255128293505778,0.864278825413423,NA,0,0
"11142","sp|P53296|ATF2_YEAST","C3-C2",0.213738556884391,0.489985780591181,0.436213795074849,8,0.674214089796389,0.960902650912539,NA,0,0
"11143","sp|P53297|PBP1_YEAST","C3-C2",-0.0508230476247047,0.0587658802520496,-0.864839383103296,8,0.412307619443239,0.894974082297738,NA,0,0
"11144","sp|P53298|OKP1_YEAST","C3-C2",-0.25314095842108,0.385568722457535,-0.656539142510347,8,0.529905515820146,0.934030248594041,NA,0,0
"11145","sp|P53299|TIM13_YEAST","C3-C2",-0.152365020360818,0.155285289482948,-0.981194167639101,8,0.35523481021082,0.871911915735648,NA,0,0
"11146","sp|P53301|CRH1_YEAST","C3-C2",-0.185307633027702,0.176969630088942,-1.04711544537088,8,0.325649162669945,0.864278825413423,NA,0,0
"11147","sp|P53303|ZPR1_YEAST","C3-C2",-0.0728383189832691,0.0577276501095988,-1.26175790708581,8,0.242579557093566,0.858037389258617,NA,0.0158730158730159,0.0317460317460317
"11148","sp|P53309|AP18B_YEAST","C3-C2",0.0064987030957972,0.506410449062994,0.0128328771805986,8,0.990075384367755,0.998737561947952,NA,0,0
"11149","sp|P53312|SUCB_YEAST","C3-C2",-0.0542941299783924,0.0452211038259449,-1.2006369899189,8,0.264233270836939,0.864278825413423,NA,0,0
"11150","sp|P53313|SDA1_YEAST","C3-C2",0.0382868035114079,0.0464531887416472,0.824201837345177,8,0.433708392144811,0.905403657256789,NA,0,0
"11151","sp|P53314|CPD1_YEAST","C3-C2",-0.211431484507231,0.347213852374926,-0.608937353913302,8,0.559456392895768,0.946360811093249,NA,0.0555555555555556,0.0555555555555556
"11152","sp|P53315|SOL4_YEAST","C3-C2",-0.101772768575746,0.0792885816595398,-1.28357408400558,8,0.235219673176881,0.856811011680408,NA,0,0
"11153","sp|P53316|YG5B_YEAST","C3-C2",0.201191344086469,0.165335563078038,1.21686671845371,8,0.258332768303321,0.864278825413423,NA,0,0.0416666666666667
"11154","sp|P53317|NOP19_YEAST","C3-C2",-0.202788423714935,0.155015815336437,-1.30817893177425,8,0.227146560938179,0.850122715681241,NA,0,0
"11155","sp|P53318|COQ6_YEAST","C3-C2",-0.0438520115155943,0.0664078438526176,-0.660343853550153,8,0.527585004083853,0.934030248594041,NA,0.0555555555555556,0.0833333333333333
"11156","sp|P53326|YG5L_YEAST","C3-C2",-0.0772894034704426,0.0890979447592809,-0.867465615276067,8,0.410950694860258,0.894974082297738,NA,0,0
"11157","sp|P53327|SLH1_YEAST","C3-C2",0.0115158993360242,0.230630920133521,0.0499321570991314,8,0.961400611023129,0.998044193282944,NA,0,0
"11158","sp|P53330|RT102_YEAST","C3-C2",-0.0472031214721937,0.12946582522983,-0.364599085421947,8,0.724860234297895,0.973448060878317,NA,0,0
"11159","sp|P53331|REXO1_YEAST","C3-C2",-0.142005296849741,0.0941607759378744,-1.50811519377701,8,0.169956713934641,0.81614352788721,NA,0,0
"11160","sp|P53332|COAD_YEAST","C3-C2",0.00651626544846214,0.0544976622210125,0.11956963258416,8,0.907772245903069,0.994274181102962,NA,0.0476190476190477,0.0476190476190476
"11161","sp|P53334|SCW4_YEAST","C3-C2",0.122831699203514,0.106607850798285,1.15218249203735,8,0.282511494254683,0.864278825413423,NA,0,0
"11162","sp|P53335|PXR1_YEAST","C3-C2",0.0863529799511926,0.183229097067491,0.471284208312096,8,0.650022408650184,0.954690844727855,NA,0,0
"11163","sp|P53336|YG5X_YEAST","C3-C2",0.0183398536606926,0.198527148390124,0.0923795753347204,8,0.928667939065625,0.996901424699354,NA,0,0
"11164","sp|P53337|ERV29_YEAST","C3-C2",-0.050730823786374,0.099450452550037,-0.510111542839381,8,0.62374594694595,0.951104051000422,NA,0,0
"11165","sp|P53378|TBG_YEAST","C3-C2",-0.102572552300655,0.65531351879449,-0.156524395360173,8,0.879497639222784,0.992576446666982,NA,0,0
"11166","sp|P53379|MKC7_YEAST","C3-C2",0.281384287040507,0.112534009390753,2.50043776600418,8,0.0369168474295125,0.716328379743291,NA,0,0
"11167","sp|P53388|DIP5_YEAST","C3-C2",0.0387544019832262,0.170857181672112,0.226823371449489,8,0.826249731130956,0.988419734920613,NA,0,0
"11168","sp|P53438|SOK2_YEAST","C3-C2",-0.0121929363361394,0.244816064953502,-0.0498044780617449,8,0.961499219726462,0.998044193282944,NA,0,0
"11169","sp|P53538|SSU72_YEAST","C3-C2",-0.0337007718035073,0.260192953253282,-0.129522231029453,8,0.900141765366329,0.994274181102962,NA,0,0
"11170","sp|P53540|SPC98_YEAST","C3-C2",1.06744164408078,0.555798463106246,1.92055522808585,8,0.0910375503162197,0.760519755289355,NA,0,0
"11171","sp|P53549|PRS10_YEAST","C3-C2",-0.0542271128164498,0.0539412237768989,-1.00530001026179,8,0.344187253049713,0.864278825413423,NA,0.0111111111111111,0.0444444444444444
"11172","sp|P53550|DCP2_YEAST","C3-C2",-0.0813030212742921,0.0643739828100041,-1.26297951012683,8,0.242162374627069,0.858037389258617,NA,0,0.00694444444444444
"11173","sp|P53551|H1_YEAST","C3-C2",0.0417720563219426,0.179024630451246,0.233331336680616,8,0.821363675304995,0.988419734920613,NA,0,0
"11174","sp|P53552|THO2_YEAST","C3-C2",-0.161796335349322,0.0750049813241475,-2.1571411990637,8,0.0630697000420977,0.760519755289355,NA,0.0111111111111111,0.0111111111111111
"11175","sp|P53598|SUCA_YEAST","C3-C2",0.0042183460518655,0.0294759553592464,0.143111427617977,8,0.889741151288226,0.994274181102962,NA,0,0
"11176","sp|P53599|SSK2_YEAST","C3-C2",0.135250231712984,0.376822360646225,0.358923051915069,8,0.728940942992534,0.97473061520429,NA,0,0
"11177","sp|P53600|COPZ_YEAST","C3-C2",-0.115704264224985,0.0891476677387206,-1.29789446162628,8,0.230491906500049,0.850137971868068,NA,0,0
"11178","sp|P53617|NRD1_YEAST","C3-C2",0.0985892094476336,0.0615637678231644,1.60141610777984,8,0.147952416557747,0.799216016323799,NA,0,0
"11179","sp|P53622|COPA_YEAST","C3-C2",-0.000212477797797789,0.0458836110941595,-0.00463079937979935,8,0.996418563227385,0.999258462269971,NA,0,0
"11180","sp|P53628|SNF12_YEAST","C3-C2",-0.268225338779912,0.177919764662469,-1.50756347552933,8,0.170095158953764,0.81614352788721,NA,0.0277777777777778,0.0277777777777778
"11181","sp|P53629|ARE2_YEAST","C3-C2",-0.007210608063313,0.160140623557867,-0.0450267265301826,8,0.965189650123415,0.998044193282944,NA,0,0
"11182","sp|P53632|PAP2_YEAST","C3-C2",0.300810270597695,0.156582909088579,1.92109261699517,8,0.0909621272438372,0.760519755289355,NA,0,0
"11183","sp|P53633|PRA1_YEAST","C3-C2",-0.104189306104697,0.102242048855898,-1.01904556169002,8,0.338006118363506,0.864278825413423,NA,0,0
"11184","sp|P53685|HST1_YEAST","C3-C2",0.200098440718045,0.689056763205539,0.290394712602738,8,0.778899687073186,0.982333785928971,NA,0,0
"11185","sp|P53691|PPID_YEAST","C3-C2",-0.0448498350193608,0.129361762092755,-0.346700866576034,8,0.737759046607238,0.97473061520429,NA,0,0
"11186","sp|P53720|DUS2_YEAST","C3-C2",0.0967172142257198,0.0706334847268675,1.36928277855348,8,0.208114835499545,0.836821021475431,NA,0,0
"11187","sp|P53721|RCF2_YEAST","C3-C2",0.104571718638644,0.293727521104018,0.356016073146963,8,0.731034452421778,0.97473061520429,NA,0,0
"11188","sp|P53723|YN8B_YEAST","C3-C2",-0.0534887599851584,0.0809035897184438,-0.661141986051633,8,0.527099006857586,0.934030248594041,NA,0,0
"11189","sp|P53727|BUD17_YEAST","C3-C2",0.120476182807678,0.21240209243125,0.567208078925465,8,0.586132199845409,0.947643146353521,NA,0,0
"11190","sp|P53729|YN8H_YEAST","C3-C2",0.1562275138655,0.151469600046463,1.03141167480192,8,0.332518458192509,0.864278825413423,NA,0.0833333333333334,0.0833333333333333
"11191","sp|P53730|ALG12_YEAST","C3-C2",-0.0589332191751997,0.0553523539561246,-1.06469219397451,8,0.318092016518233,0.864278825413423,NA,0,0
"11192","sp|P53731|ARPC2_YEAST","C3-C2",-0.00926887656588347,0.0630651452775964,-0.146973047078291,8,0.886789671657305,0.994274181102962,NA,0,0
